GEOGRAPHY,ECODE,AREA_NAME,BAND,BP_PRE_1900,BP_1900_1918,BP_1919_1929,BP_1930_1939,BP_1945_1954,BP_1955_1964,BP_1965_1972,BP_1973_1982,BP_1983_1992,BP_1993_1999,BP_2000_2009,BP_2010_2015,BP_UNKNOWN,ALL_PROPERTIES
LSOA,E01000735,Bromley 014C,D,0,0,0,0,290,10,2.5,0,10,0,0,0,0,310
LSOA,E01000735,Bromley 014C,E,0,0,2.5,20,10,10,2.5,0,0,0,10,0,2.5,50
LSOA,E01000735,Bromley 014C,F,0,0,0,20,2.5,2.5,0,0,0,0,0,2.5,0,30
LSOA,E01000735,Bromley 014C,G,0,0,0,2.5,0,2.5,0,0,0,0,0,0,2.5,10
LSOA,E01000735,Bromley 014C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000736,Bromley 010C,All,0,0,0,10,610,0,0,10,2.5,0,0,0,2.5,630
LSOA,E01000736,Bromley 010C,A,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5
LSOA,E01000736,Bromley 010C,B,0,0,0,0,80,0,0,0,0,0,0,0,0,80
LSOA,E01000736,Bromley 010C,C,0,0,0,0,40,0,0,0,0,0,0,0,2.5,40
LSOA,E01000736,Bromley 010C,D,0,0,0,0,420,0,0,10,0,0,0,0,0,430
LSOA,E01000736,Bromley 010C,E,0,0,0,2.5,40,0,0,0,0,0,0,0,0,50
LSOA,E01000736,Bromley 010C,F,0,0,0,10,30,0,0,0,2.5,0,0,0,0,30
LSOA,E01000736,Bromley 010C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000736,Bromley 010C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000737,Bromley 010D,All,0,0,0,0,380,0,2.5,2.5,130,90,2.5,2.5,2.5,600
LSOA,E01000737,Bromley 010D,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000737,Bromley 010D,B,0,0,0,0,40,0,0,0,0,0,0,0,0,40
LSOA,E01000737,Bromley 010D,C,0,0,0,0,130,0,0,0,100,0,0,0,0,230
LSOA,E01000737,Bromley 010D,D,0,0,0,0,200,0,0,0,30,0,0,2.5,0,240
LSOA,E01000737,Bromley 010D,E,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5
LSOA,E01000737,Bromley 010D,F,0,0,0,0,2.5,0,2.5,0,0,60,0,0,0,60
LSOA,E01000737,Bromley 010D,G,0,0,0,0,0,0,0,0,0,30,2.5,0,2.5,40
LSOA,E01000737,Bromley 010D,H,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5
LSOA,E01000738,Bromley 014D,All,2.5,0,30,310,130,80,60,0,2.5,0,30,0,10,650
LSOA,E01000738,Bromley 014D,A,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01000738,Bromley 014D,B,0,0,2.5,2.5,10,2.5,2.5,0,0,0,20,0,2.5,40
LSOA,E01000738,Bromley 014D,C,2.5,0,0,20,50,50,10,0,0,0,2.5,0,2.5,130
LSOA,E01000738,Bromley 014D,D,2.5,0,10,180,60,30,50,0,0,0,2.5,0,10,340
LSOA,E01000738,Bromley 014D,E,0,0,20,80,20,2.5,10,0,2.5,0,0,0,2.5,130
LSOA,E01000738,Bromley 014D,F,0,0,2.5,20,0,0,0,0,0,0,2.5,0,0,20
LSOA,E01000738,Bromley 014D,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000738,Bromley 014D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000739,Bromley 014E,All,0,0,0,40,380,2.5,130,2.5,80,2.5,0,20,2.5,660
LSOA,E01000739,Bromley 014E,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000739,Bromley 014E,B,0,0,0,0,110,0,0,0,0,0,0,0,0,110
LSOA,E01000739,Bromley 014E,C,0,0,0,0,100,2.5,50,2.5,40,0,0,0,2.5,200
LSOA,E01000739,Bromley 014E,D,0,0,0,40,150,0,80,2.5,40,0,0,20,0,320
LSOA,E01000739,Bromley 014E,E,0,0,0,2.5,20,0,2.5,0,2.5,2.5,0,0,0,30
LSOA,E01000739,Bromley 014E,F,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
LSOA,E01000739,Bromley 014E,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000739,Bromley 014E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000740,Bromley 005A,All,180,10,0,90,20,110,20,240,190,20,30,110,30,"1,050"
LSOA,E01000740,Bromley 005A,A,20,2.5,0,0,0,0,0,10,0,0,10,0,10,40
LSOA,E01000740,Bromley 005A,B,90,10,0,90,2.5,50,2.5,90,60,10,10,20,2.5,440
LSOA,E01000740,Bromley 005A,C,70,0,0,2.5,20,40,10,90,100,10,2.5,70,10,420
LSOA,E01000740,Bromley 005A,D,2.5,0,0,0,0,20,10,50,30,2.5,2.5,30,10,140
LSOA,E01000740,Bromley 005A,E,0,0,0,0,0,2.5,0,0,0,0,10,2.5,2.5,10
LSOA,E01000740,Bromley 005A,F,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,2.5
LSOA,E01000740,Bromley 005A,G,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5
LSOA,E01000740,Bromley 005A,H,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5
LSOA,E01000741,Bromley 005B,All,570,10,2.5,30,30,60,10,110,10,0,10,110,2.5,950
LSOA,E01000741,Bromley 005B,A,10,2.5,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01000741,Bromley 005B,B,260,10,0,20,10,10,2.5,70,10,0,0,10,0,390
LSOA,E01000741,Bromley 005B,C,240,2.5,0,10,20,50,2.5,30,0,0,2.5,90,2.5,460
LSOA,E01000741,Bromley 005B,D,40,0,2.5,0,0,0,10,10,0,0,2.5,0,0,60
LSOA,E01000741,Bromley 005B,E,10,0,0,0,0,0,0,0,2.5,0,2.5,0,0,10
LSOA,E01000741,Bromley 005B,F,10,2.5,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01000741,Bromley 005B,G,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01000741,Bromley 005B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000742,Bromley 005C,All,640,2.5,2.5,150,50,40,10,80,10,0,60,30,2.5,"1,080"
LSOA,E01000742,Bromley 005C,A,10,0,2.5,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01000742,Bromley 005C,B,260,0,0,100,2.5,2.5,10,20,2.5,0,0,0,0,400
LSOA,E01000742,Bromley 005C,C,330,0,2.5,40,40,30,2.5,40,10,0,50,20,0,560
LSOA,E01000742,Bromley 005C,D,40,0,0,10,10,10,0,20,0,0,10,2.5,2.5,90
LSOA,E01000742,Bromley 005C,E,10,2.5,0,2.5,0,0,0,0,2.5,0,0,2.5,0,20
LSOA,E01000742,Bromley 005C,F,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01000742,Bromley 005C,G,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01000742,Bromley 005C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000743,Bromley 009A,All,290,20,20,10,10,60,0,200,70,60,110,20,30,900
LSOA,E01000743,Bromley 009A,A,10,2.5,0,0,0,0,0,40,0,0,0,0,0,60
LSOA,E01000743,Bromley 009A,B,100,10,0,10,0,10,0,40,20,0,20,0,2.5,210
LSOA,E01000743,Bromley 009A,C,140,10,0,2.5,0,30,0,60,50,20,50,20,10,390
LSOA,E01000743,Bromley 009A,D,30,2.5,20,2.5,2.5,10,0,50,2.5,40,40,10,10,220
LSOA,E01000743,Bromley 009A,E,2.5,0,0,0,2.5,2.5,0,2.5,2.5,0,0,0,0,10
LSOA,E01000743,Bromley 009A,F,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5
LSOA,E01000743,Bromley 009A,G,2.5,2.5,2.5,0,2.5,0,0,0,0,0,0,0,2.5,10
LSOA,E01000743,Bromley 009A,H,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
LSOA,E01000744,Bromley 009B,All,110,10,10,50,20,80,0,310,110,2.5,2.5,0,2.5,710
LSOA,E01000744,Bromley 009B,A,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,10
LSOA,E01000744,Bromley 009B,B,60,10,0,20,2.5,40,0,100,50,0,0,0,2.5,280
LSOA,E01000744,Bromley 009B,C,40,2.5,0,30,10,30,0,70,30,0,0,0,0,210
LSOA,E01000744,Bromley 009B,D,2.5,0,10,2.5,2.5,10,0,130,40,2.5,0,0,0,200
LSOA,E01000744,Bromley 009B,E,2.5,0,0,2.5,2.5,0,0,10,0,0,2.5,0,2.5,20
LSOA,E01000744,Bromley 009B,F,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5
LSOA,E01000744,Bromley 009B,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000744,Bromley 009B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000745,Bromley 005D,All,310,10,10,100,2.5,170,70,90,90,10,10,2.5,10,880
LSOA,E01000745,Bromley 005D,A,10,0,0,0,0,2.5,0,0,0,0,0,0,0,10
LSOA,E01000745,Bromley 005D,B,60,2.5,2.5,0,0,110,2.5,30,10,0,0,0,0,210
LSOA,E01000745,Bromley 005D,C,150,2.5,2.5,80,2.5,50,60,40,80,0,0,2.5,10,480
LSOA,E01000745,Bromley 005D,D,80,2.5,2.5,2.5,0,10,10,10,0,0,10,0,2.5,130
LSOA,E01000745,Bromley 005D,E,10,0,2.5,0,0,0,2.5,10,0,0,0,2.5,0,20
LSOA,E01000745,Bromley 005D,F,0,2.5,0,10,0,0,0,0,0,10,0,0,2.5,20
LSOA,E01000745,Bromley 005D,G,2.5,2.5,0,10,0,0,0,2.5,0,0,0,0,0,10
LSOA,E01000745,Bromley 005D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000746,Bromley 005E,All,530,20,80,50,20,10,40,100,30,10,50,10,20,960
LSOA,E01000746,Bromley 005E,A,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01000746,Bromley 005E,B,190,10,0,20,0,0,20,10,20,0,0,0,2.5,280
LSOA,E01000746,Bromley 005E,C,220,2.5,0,10,0,2.5,10,50,10,10,2.5,10,10,330
LSOA,E01000746,Bromley 005E,D,70,2.5,40,10,10,10,10,30,0,0,40,2.5,2.5,220
LSOA,E01000746,Bromley 005E,E,20,2.5,30,10,10,2.5,2.5,10,2.5,0,10,0,0,90
LSOA,E01000746,Bromley 005E,F,10,0,2.5,0,0,0,0,0,2.5,0,2.5,0,0,20
LSOA,E01000746,Bromley 005E,G,10,0,0,0,0,0,0,2.5,2.5,0,0,0,0,20
LSOA,E01000746,Bromley 005E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000747,Bromley 042B,All,90,60,50,120,20,110,20,30,50,2.5,170,20,20,770
LSOA,E01000747,Bromley 042B,A,2.5,0,0,0,10,2.5,0,10,40,0,2.5,2.5,10,70
LSOA,E01000747,Bromley 042B,B,2.5,0,0,0,0,2.5,0,2.5,0,0,2.5,0,2.5,10
LSOA,E01000747,Bromley 042B,C,10,30,10,2.5,2.5,10,0,2.5,0,0,50,0,2.5,110
LSOA,E01000747,Bromley 042B,D,10,10,10,30,2.5,2.5,2.5,0,0,0,20,2.5,2.5,90
LSOA,E01000747,Bromley 042B,E,20,10,10,30,2.5,20,2.5,2.5,0,0,60,10,2.5,170
LSOA,E01000747,Bromley 042B,F,20,10,10,10,10,60,2.5,2.5,2.5,0,10,2.5,2.5,120
LSOA,E01000747,Bromley 042B,G,20,10,10,50,10,30,20,10,10,2.5,10,10,2.5,180
LSOA,E01000747,Bromley 042B,H,10,10,0,2.5,0,0,0,2.5,2.5,2.5,2.5,2.5,0,30
LSOA,E01000748,Bromley 042C,All,100,30,50,110,30,110,90,80,60,10,30,20,20,720
LSOA,E01000748,Bromley 042C,A,2.5,2.5,2.5,2.5,0,0,0,0,40,0,10,2.5,2.5,50
LSOA,E01000748,Bromley 042C,B,2.5,0,2.5,2.5,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01000748,Bromley 042C,C,10,0,2.5,2.5,0,0,2.5,2.5,0,0,0,0,0,10
LSOA,E01000748,Bromley 042C,D,20,2.5,20,20,2.5,30,10,10,2.5,0,2.5,0,2.5,110
LSOA,E01000748,Bromley 042C,E,20,10,10,20,20,50,40,20,10,2.5,2.5,2.5,2.5,190
LSOA,E01000748,Bromley 042C,F,30,10,10,30,10,20,20,30,10,0,10,10,2.5,170
LSOA,E01000748,Bromley 042C,G,20,10,2.5,40,10,20,10,20,10,2.5,10,2.5,10,160
LSOA,E01000748,Bromley 042C,H,10,2.5,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5,0,2.5,30
LSOA,E01000749,Bromley 036A,All,30,70,40,250,60,60,100,10,20,0,10,10,2.5,650
LSOA,E01000749,Bromley 036A,A,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01000749,Bromley 036A,B,0,2.5,0,10,0,0,0,0,0,0,0,2.5,2.5,10
LSOA,E01000749,Bromley 036A,C,0,2.5,0,10,10,0,10,2.5,0,0,0,2.5,0,30
LSOA,E01000749,Bromley 036A,D,10,10,2.5,110,10,10,50,2.5,2.5,0,0,0,2.5,190
LSOA,E01000749,Bromley 036A,E,2.5,20,20,100,20,30,10,2.5,0,0,2.5,2.5,0,210
LSOA,E01000749,Bromley 036A,F,10,10,20,30,10,20,20,2.5,10,0,2.5,0,0,120
LSOA,E01000749,Bromley 036A,G,10,10,2.5,20,10,10,10,2.5,10,0,2.5,0,0,80
LSOA,E01000749,Bromley 036A,H,10,2.5,0,2.5,0,2.5,0,2.5,2.5,0,2.5,2.5,2.5,20
LSOA,E01000750,Bromley 036B,All,0,20,20,10,10,2.5,70,280,260,0,2.5,10,0,670
LSOA,E01000750,Bromley 036B,A,0,0,0,0,10,0,0,40,0,0,0,0,0,40
LSOA,E01000750,Bromley 036B,B,0,0,0,0,0,0,0,60,10,0,0,0,0,70
LSOA,E01000750,Bromley 036B,C,0,0,0,2.5,0,2.5,40,0,20,0,0,10,0,60
LSOA,E01000750,Bromley 036B,D,0,20,10,2.5,10,0,10,180,140,0,0,2.5,0,370
LSOA,E01000750,Bromley 036B,E,0,2.5,2.5,10,0,2.5,20,0,10,0,0,2.5,0,40
LSOA,E01000750,Bromley 036B,F,0,0,0,0,0,0,10,0,50,0,0,0,0,50
LSOA,E01000750,Bromley 036B,G,0,0,0,0,0,0,0,0,40,0,2.5,0,0,40
LSOA,E01000750,Bromley 036B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000751,Bromley 036C,All,80,10,10,170,60,80,90,20,140,30,130,10,10,820
LSOA,E01000751,Bromley 036C,A,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,2.5
LSOA,E01000751,Bromley 036C,B,2.5,2.5,0,0,0,0,0,0,2.5,0,20,0,10,30
LSOA,E01000751,Bromley 036C,C,30,2.5,0,0,0,40,40,0,50,0,10,0,2.5,180
LSOA,E01000751,Bromley 036C,D,30,2.5,2.5,2.5,2.5,0,10,0,2.5,0,10,0,0,70
LSOA,E01000751,Bromley 036C,E,10,2.5,2.5,160,50,2.5,40,0,2.5,2.5,50,2.5,0,310
LSOA,E01000751,Bromley 036C,F,2.5,2.5,2.5,10,10,10,2.5,0,70,20,30,2.5,0,160
LSOA,E01000751,Bromley 036C,G,2.5,2.5,2.5,2.5,0,20,0,20,10,10,2.5,0,2.5,60
LSOA,E01000751,Bromley 036C,H,0,0,0,0,0,0,0,0,2.5,0,2.5,2.5,0,10
LSOA,E01000752,Bromley 036D,All,190,40,10,50,10,210,90,80,60,60,20,2.5,2.5,810
LSOA,E01000752,Bromley 036D,A,2.5,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5
LSOA,E01000752,Bromley 036D,B,2.5,10,0,0,0,0,0,10,0,0,0,0,2.5,20
LSOA,E01000752,Bromley 036D,C,40,10,0,2.5,0,20,20,20,20,30,10,0,0,160
LSOA,E01000752,Bromley 036D,D,110,2.5,2.5,10,2.5,0,10,10,20,20,2.5,0,0,180
LSOA,E01000752,Bromley 036D,E,20,2.5,10,20,0,110,50,2.5,2.5,10,10,0,0,230
LSOA,E01000752,Bromley 036D,F,10,2.5,0,10,10,80,10,30,10,0,0,0,2.5,150
LSOA,E01000752,Bromley 036D,G,10,20,2.5,10,2.5,10,10,2.5,10,0,2.5,0,2.5,70
LSOA,E01000752,Bromley 036D,H,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
LSOA,E01000753,Bromley 031A,All,20,2.5,10,40,10,380,260,40,10,10,2.5,2.5,2.5,770
LSOA,E01000753,Bromley 031A,A,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
LSOA,E01000753,Bromley 031A,B,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01000753,Bromley 031A,C,0,0,0,0,0,10,50,0,0,0,0,0,0,60
LSOA,E01000753,Bromley 031A,D,10,2.5,0,0,0,0,110,2.5,2.5,2.5,0,0,2.5,120
LSOA,E01000753,Bromley 031A,E,10,0,2.5,20,2.5,50,20,0,10,2.5,0,0,2.5,110
LSOA,E01000753,Bromley 031A,F,2.5,0,0,10,2.5,160,40,20,0,2.5,0,2.5,2.5,240
LSOA,E01000753,Bromley 031A,G,2.5,0,10,10,2.5,160,40,20,2.5,2.5,2.5,0,2.5,240
LSOA,E01000753,Bromley 031A,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000754,Bromley 031B,All,0,0,30,180,100,40,300,40,50,30,0,2.5,0,770
LSOA,E01000754,Bromley 031B,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000754,Bromley 031B,B,0,0,0,0,0,0,0,0,20,0,0,0,0,20
LSOA,E01000754,Bromley 031B,C,0,0,0,10,0,10,20,2.5,20,0,0,0,0,60
LSOA,E01000754,Bromley 031B,D,0,0,10,70,20,10,210,30,10,0,0,2.5,0,350
LSOA,E01000754,Bromley 031B,E,0,0,10,70,50,30,60,10,0,2.5,0,0,0,230
LSOA,E01000754,Bromley 031B,F,0,0,2.5,30,30,2.5,0,2.5,2.5,30,0,0,0,90
LSOA,E01000754,Bromley 031B,G,0,0,2.5,2.5,2.5,0,0,0,0,2.5,0,0,0,10
LSOA,E01000754,Bromley 031B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000755,Bromley 031C,All,2.5,0,40,290,50,80,180,0,0,0,0,0,2.5,640
LSOA,E01000755,Bromley 031C,A,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5
LSOA,E01000755,Bromley 031C,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000755,Bromley 031C,C,0,0,0,0,0,0,10,0,0,0,0,0,0,10
LSOA,E01000755,Bromley 031C,D,0,0,10,70,2.5,40,70,0,0,0,0,0,2.5,180
LSOA,E01000755,Bromley 031C,E,2.5,0,10,50,10,20,110,0,0,0,0,0,0,190
LSOA,E01000755,Bromley 031C,F,0,0,10,120,40,20,0,0,0,0,0,0,0,190
LSOA,E01000755,Bromley 031C,G,2.5,0,10,60,2.5,2.5,2.5,0,0,0,0,0,0,70
LSOA,E01000755,Bromley 031C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000756,Bromley 033D,All,20,2.5,30,210,30,150,90,50,30,2.5,10,10,10,660
LSOA,E01000756,Bromley 033D,A,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5
LSOA,E01000756,Bromley 033D,B,2.5,0,0,2.5,0,0,2.5,0,0,0,2.5,0,0,10
LSOA,E01000756,Bromley 033D,C,2.5,2.5,0,10,0,20,10,0,0,0,0,0,0,40
LSOA,E01000756,Bromley 033D,D,10,2.5,0,50,0,2.5,30,0,0,0,0,2.5,2.5,90
LSOA,E01000756,Bromley 033D,E,0,0,0,30,0,10,10,10,0,0,0,0,0,60
LSOA,E01000756,Bromley 033D,F,0,0,0,30,2.5,60,20,30,10,0,2.5,0,0,150
LSOA,E01000756,Bromley 033D,G,2.5,0,10,40,20,50,10,10,2.5,0,2.5,0,2.5,140
LSOA,E01000756,Bromley 033D,H,2.5,2.5,20,50,20,10,10,10,20,2.5,10,10,10,170
LSOA,E01000757,Bromley 031D,All,0,0,10,270,60,150,20,90,2.5,10,2.5,0,2.5,610
LSOA,E01000757,Bromley 031D,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000757,Bromley 031D,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000757,Bromley 031D,C,0,0,0,10,0,0,0,0,0,0,0,0,0,10
LSOA,E01000757,Bromley 031D,D,0,0,0,10,0,2.5,0,0,0,0,0,0,0,10
LSOA,E01000757,Bromley 031D,E,0,0,0,110,50,50,2.5,2.5,0,0,2.5,0,0,210
LSOA,E01000757,Bromley 031D,F,0,0,2.5,120,10,80,10,60,0,0,0,0,2.5,270
LSOA,E01000757,Bromley 031D,G,0,0,10,20,0,20,10,40,2.5,10,0,0,0,110
LSOA,E01000757,Bromley 031D,H,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5
LSOA,E01000758,Bromley 031E,All,2.5,0,10,190,100,200,30,40,10,30,0,0,0,600
LSOA,E01000758,Bromley 031E,A,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01000758,Bromley 031E,B,0,0,0,0,0,0,0,0,0,30,0,0,0,30
LSOA,E01000758,Bromley 031E,C,0,0,0,2.5,0,0,0,0,10,0,0,0,0,10
LSOA,E01000758,Bromley 031E,D,0,0,0,30,0,20,20,0,0,0,0,0,0,70
LSOA,E01000758,Bromley 031E,E,0,0,2.5,80,70,100,10,10,0,0,0,0,0,280
LSOA,E01000758,Bromley 031E,F,2.5,0,2.5,60,20,60,10,20,0,0,0,0,0,170
LSOA,E01000758,Bromley 031E,G,0,0,2.5,20,2.5,20,0,0,0,0,0,0,0,40
LSOA,E01000758,Bromley 031E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000759,Bromley 034A,All,40,2.5,30,440,2.5,10,2.5,10,2.5,10,2.5,2.5,2.5,550
LSOA,E01000759,Bromley 034A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000759,Bromley 034A,B,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01000759,Bromley 034A,C,0,0,0,20,0,0,0,0,0,0,0,0,0,20
LSOA,E01000759,Bromley 034A,D,10,0,2.5,120,0,0,0,2.5,0,0,0,0,0,140
LSOA,E01000759,Bromley 034A,E,2.5,0,20,180,2.5,10,0,10,0,0,2.5,0,2.5,220
LSOA,E01000759,Bromley 034A,F,10,0,10,100,2.5,10,0,2.5,2.5,0,2.5,0,2.5,120
LSOA,E01000759,Bromley 034A,G,10,2.5,0,20,0,2.5,2.5,2.5,0,2.5,2.5,2.5,0,40
LSOA,E01000759,Bromley 034A,H,2.5,0,2.5,2.5,0,0,2.5,0,0,10,2.5,2.5,0,10
LSOA,E01000760,Bromley 034B,All,2.5,2.5,0,490,20,10,2.5,0,50,0,2.5,10,2.5,580
LSOA,E01000760,Bromley 034B,A,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
LSOA,E01000760,Bromley 034B,B,2.5,0,0,20,0,0,0,0,10,0,0,0,0,30
LSOA,E01000760,Bromley 034B,C,0,0,0,50,10,10,0,0,40,0,0,0,2.5,110
LSOA,E01000760,Bromley 034B,D,0,0,0,70,2.5,0,0,0,0,0,0,2.5,0,70
LSOA,E01000760,Bromley 034B,E,2.5,0,0,200,10,0,2.5,0,0,0,0,2.5,0,210
LSOA,E01000760,Bromley 034B,F,2.5,2.5,0,130,2.5,2.5,2.5,0,0,0,0,0,0,140
LSOA,E01000760,Bromley 034B,G,2.5,0,0,20,0,0,0,0,2.5,0,2.5,0,0,30
LSOA,E01000760,Bromley 034B,H,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,2.5
LSOA,E01000761,Bromley 034C,All,0,0,2.5,540,2.5,30,2.5,0,2.5,0,10,0,2.5,580
LSOA,E01000761,Bromley 034C,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000761,Bromley 034C,B,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01000761,Bromley 034C,C,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,10
LSOA,E01000761,Bromley 034C,D,0,0,0,210,0,10,0,0,0,0,0,0,0,220
LSOA,E01000761,Bromley 034C,E,0,0,2.5,240,0,10,2.5,0,0,0,2.5,0,0,260
LSOA,E01000761,Bromley 034C,F,0,0,0,60,2.5,10,0,0,0,0,2.5,0,2.5,70
LSOA,E01000761,Bromley 034C,G,0,0,0,20,0,2.5,0,0,2.5,0,2.5,0,0,20
LSOA,E01000761,Bromley 034C,H,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5
LSOA,E01000762,Bromley 018D,All,0,0,0,20,2.5,430,310,2.5,2.5,0,10,2.5,0,770
LSOA,E01000762,Bromley 018D,A,0,0,0,0,0,2.5,10,0,0,0,0,0,0,10
LSOA,E01000762,Bromley 018D,B,0,0,0,0,0,0,20,0,0,0,0,0,0,20
LSOA,E01000762,Bromley 018D,C,0,0,0,0,0,40,200,0,0,0,0,0,0,240
LSOA,E01000762,Bromley 018D,D,0,0,0,2.5,0,100,10,0,0,0,0,0,0,120
LSOA,E01000762,Bromley 018D,E,0,0,0,0,2.5,110,50,0,0,0,2.5,2.5,0,160
LSOA,E01000762,Bromley 018D,F,0,0,0,10,2.5,150,20,2.5,0,0,0,0,0,180
LSOA,E01000762,Bromley 018D,G,0,0,0,10,0,30,10,0,2.5,0,10,0,0,50
LSOA,E01000762,Bromley 018D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000763,Bromley 027A,All,0,0,0,520,0,2.5,0,10,0,0,10,0,2.5,530
LSOA,E01000763,Bromley 027A,A,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
LSOA,E01000763,Bromley 027A,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000763,Bromley 027A,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000763,Bromley 027A,D,0,0,0,40,0,0,0,0,0,0,0,0,0,40
LSOA,E01000763,Bromley 027A,E,0,0,0,270,0,0,0,10,0,0,0,0,2.5,280
LSOA,E01000763,Bromley 027A,F,0,0,0,190,0,2.5,0,0,0,0,2.5,0,0,190
LSOA,E01000763,Bromley 027A,G,0,0,0,20,0,0,0,0,0,0,2.5,0,0,30
LSOA,E01000763,Bromley 027A,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000764,Bromley 027B,All,2.5,0,0,80,440,2.5,80,20,0,2.5,10,10,2.5,650
LSOA,E01000764,Bromley 027B,A,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01000764,Bromley 027B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01000764,Bromley 027B,C,2.5,0,0,0,2.5,0,0,0,0,0,0,2.5,0,10
LSOA,E01000764,Bromley 027B,D,0,0,0,0,330,2.5,0,10,0,0,2.5,0,0,340
LSOA,E01000764,Bromley 027B,E,0,0,0,20,90,2.5,70,20,0,0,2.5,0,2.5,200
