"","MSOA11CD","mixed","ba_norm","r_norm","Ppla_norm","index","o_flow","d_flow","sumod","logsumod","cluster","MSOA11NM","POPDEN","area","flowden"
"758","E02000787",0.0881148270052752,0.495005671230924,0.462549322492704,0.238641015145313,1.28431083587422,540,1881,2421,7.79193595693806,4,"Richmond upon Thames 004",61.2,1757616.55453844,2.25070840549747e-05
"759","E02000788",0.188013503078036,0.813506206622645,0.342239513728707,0.316004911993451,1.65976413542284,510,1548,2058,7.62948991639399,4,"Richmond upon Thames 005",80.1,1086934.29825287,2.36379364754886e-05
"760","E02000789",0.0665876183982018,0.746879985858171,0.455987774062848,0.126483831354892,1.39593920967411,434,694,1128,7.028201432058,4,"Richmond upon Thames 006",33.8,1833008.17412642,1.82065642347687e-05
"761","E02000790",0.144875987084008,0.735039007038724,0.329184282047344,0.305771592304544,1.51487086847462,210,427,637,6.45676965557216,4,"Richmond upon Thames 007",77.6,799218.360408764,1.02709888726775e-05
"762","E02000791",0.247050737077624,0.724497122246404,0.574232541990843,0.212853049529267,1.75863345084414,3645,673,4318,8.37054761107475,4,"Richmond upon Thames 008",54.9,1111606.46599498,7.07553411424862e-05
"763","E02000792",0.108751929185902,0.637568902228903,0.260135418619093,0.217765042979943,1.22422129301384,188,881,1069,6.97447891102505,4,"Richmond upon Thames 009",56.1,1244099.98978412,1.53165007824891e-05
"764","E02000793",0.107207311514058,0.540318145699384,0.278670638068753,0.238641015145313,1.16483711042751,214,1185,1399,7.24351297466548,4,"Richmond upon Thames 010",61.2,1336688.8579973,1.71015692899785e-05
"765","E02000794",0.0593895332368401,0.59273317904822,0.373977547409212,0.172738436348752,1.19883869604302,432,775,1207,7.09589322109753,4,"Richmond upon Thames 011",45.1,1450239.43464717,1.84540213197191e-05
"766","E02000795",0.002083481055364,0.540542838491113,0.240259260486573,0.0114613180515759,0.794346898084626,217,724,941,6.84694313958538,4,"Richmond upon Thames 012",5.7,12096528.3166486,1.36475288592541e-05
"767","E02000796",0.060944589449912,0.463222208515079,0.284137171200714,0.208759721653704,1.01706369081941,291,1751,2042,7.62168499872461,4,"Richmond upon Thames 013",53.9,1904090.12056552,1.98966276656246e-05
"768","E02000797",0.289441477388596,0.704778276869733,0.432978772058436,0.300859598853868,1.72805812517063,2399,898,3297,8.10076824307173,4,"Richmond upon Thames 014",76.4,905869.340021473,4.76387138356588e-05
"769","E02000798",0.0537100373603044,0.643625231499414,0.25376731909084,0.163733115022513,1.11483570297307,331,1736,2067,7.63385355968177,4,"Richmond upon Thames 015",42.9,2462035.33989865,1.95699133156235e-05
"770","E02000799",0.0895071517494405,0.585117293580806,0.275397924989417,0.192795742939009,1.14281811325867,319,815,1134,7.0335064842877,4,"Richmond upon Thames 016",50,1282321.09795109,1.76866777254453e-05
"771","E02000800",0.0370214409562572,0.475141715296104,0.353165576971164,0.103970528039296,0.969299261262821,18,438,456,6.12249280951439,4,"Richmond upon Thames 017",28.3,1833379.30047343,8.78872920665471e-06
"772","E02000801",0.14588942036646,0.670662243838299,0.483222682537994,0.261972984036021,1.56174733077878,805,813,1618,7.38894609761844,4,"Richmond upon Thames 018",66.9,983173.388319496,2.45992736966694e-05
"773","E02000802",0.102612991931492,0.693360809996021,0.384990367919367,0.17846909537454,1.35943326522142,423,779,1202,7.09174211509515,4,"Richmond upon Thames 019",46.5,1444016.4750537,1.79010854877055e-05
"774","E02000803",0.0533610894269387,0.383894335414112,0.379512290789768,0.18501841997544,1.00178613560626,358,1490,1848,7.52185925220163,4,"Richmond upon Thames 020",48.1,1955428.94619082,1.96478417151391e-05
"775","E02000804",0.0501463864369432,0.677815928946507,0.442884922556929,0.0659025787965616,1.23674981673694,1501,866,2367,7.76937860951398,4,"Richmond upon Thames 021",19,3746059.62410221,3.32559969325843e-05
"776","E02000805",0.0526336916263344,0.497581215956444,0.288008792557928,0.140810478919361,0.979034179060068,515,1042,1557,7.350516171834,4,"Richmond upon Thames 022",37.3,2745678.45953288,1.52030283083279e-05
"777","E02000806",0.0259500509278744,0.599808473519327,0.185933435052268,0.0474826033565289,0.859174562855998,713,1513,2226,7.70796153183549,4,"Richmond upon Thames 023",14.5,6857199.34128518,2.23877466205522e-05
"778","E02000807",0.0918637175743818,0.14566161667406,0.596313345831691,0.466230045026607,1.30006872510674,122,2808,2930,7.98275770201111,4,"Southwark 001",116.8,707010.390410945,3.54812556909883e-05
"779","E02000808",0.408845418930489,0.204624764394122,0.680954521119522,0.344248874334834,1.63867357877897,22570,1470,24040,10.0874743886491,1,"Southwark 002",87,1046641.66839602,0.000264008062572097
"780","E02000809",0.420539638379369,0.248197721782613,0.726290649339604,0.613999181334425,2.00902719083601,12875,3024,15899,9.67401149314871,2,"Southwark 003",152.9,758420.507723155,0.000137104672622857
"781","E02000810",0.237547355531027,0.295604979038799,0.612205828240397,0.533360622185837,1.67871878499606,387,1850,2237,7.71289096149013,4,"Southwark 004",133.2,680628.916684374,2.46746705622004e-05
"782","E02000812",0.275324064145273,0.261176696788413,0.601978600653065,0.588211215718379,1.72669057730513,1550,1761,3311,8.10500553754725,4,"Southwark 006",146.6,705511.650637463,3.20126053334581e-05
"783","E02000813",0.190102845985262,0.203786681019366,0.747539972756497,0.381498158002456,1.52292765776358,611,1877,2488,7.81923445385907,4,"Southwark 007",96.1,895040.950060882,2.89257136550549e-05
"784","E02000814",0.106622403160323,0.268808731501918,0.540087790543312,0.348342202210397,1.26386112741595,251,2705,2956,7.99159228206809,4,"Southwark 008",88,984216.684700593,3.41295871255502e-05
"785","E02000815",0.349001801621105,0.299785196448521,0.641364006391184,0.620139173147769,1.91029017760858,427,1001,1428,7.26403014289953,4,"Southwark 009",154.4,417987.982997812,2.2126723827993e-05
"786","E02000816",0.185909419773723,0.259790678549194,0.588482978112773,0.475644699140401,1.50982777557609,372,1857,2229,7.70930833338587,4,"Southwark 010",119.1,760399.338096332,2.46125480410712e-05
"787","E02000817",0.1741394924855,0.359748989827665,0.71312280701894,0.389684813753582,1.63669610308569,218,1046,1264,7.1420365747068,4,"Southwark 011",98.1,662638.11743813,1.94447181317253e-05
"788","E02000818",0.242924139366368,0.566209816781416,0.658468077781415,0.515759312320917,1.98336134625012,353,1244,1597,7.37588214821501,4,"Southwark 012",128.9,586053.724663947,2.11404665886551e-05
"789","E02000819",0.170410908170189,0.483194663214097,0.619569379663988,0.622185837085551,1.89536078813383,218,1541,1759,7.47250074473756,4,"Southwark 013",154.9,534503.474076269,2.12453499635064e-05
"790","E02000820",0.220435656229646,0.348984969698322,0.502777756506638,0.761768317642243,1.83396670007685,270,1623,1893,7.54591815120932,4,"Southwark 014",189,449805.41475884,2.22671241546591e-05
"791","E02000821",0.135527122265084,0.669017404740369,0.501128186070406,0.46582071223905,1.77149342531491,355,1227,1582,7.3664451483276,4,"Southwark 015",116.7,724737.837568143,1.87048697034998e-05
"792","E02000822",0.185632571181383,0.630537826523754,0.614762913827486,0.681129758493655,2.11206307002628,105,1152,1257,7.13648320859025,4,"Southwark 016",169.3,472150.374093089,1.57252653116032e-05
"793","E02000823",0.183648784144741,0.62176605883763,0.462016875029221,0.479738027015964,1.74716974502756,131,1245,1376,7.22693601849329,4,"Southwark 017",120.1,646198.02112923,1.77300435668659e-05
"794","E02000824",0.171634229285829,0.425854239266678,0.481114076792345,0.390912812116251,1.4695153574611,827,1368,2195,7.69393732550927,4,"Southwark 018",98.4,972476.722336859,2.2938246290875e-05
"795","E02000825",0.0958625930435628,0.14826520874385,0.490478846018354,0.72902169463774,1.46362834244351,121,1522,1643,7.40427911803727,4,"Southwark 019",181,533885.982639071,1.70024094309946e-05
"796","E02000826",0.157926083114841,0.564744652329684,0.505011714393085,0.650020466639378,1.87770291647699,243,1527,1770,7.47873482556787,4,"Southwark 020",161.7,548651.606362177,1.99510883291874e-05
"797","E02000827",0.268043162987576,0.708042918336808,0.463479030033328,0.610724519033975,2.05028963039169,894,1949,2843,7.952615111651,4,"Southwark 021",152.1,679170.712570463,2.75212842429105e-05
"798","E02000828",0.25838519133271,0.461394417288422,0.638551950085816,0.527629963160049,1.885961521867,642,1407,2049,7.6251071482389,4,"Southwark 022",131.8,636963.841993926,2.44068520391386e-05
"799","E02000829",0.155368130572698,0.506616724115543,0.3913394009338,0.525173966434711,1.57849822205675,115,2044,2159,7.67740043051481,4,"Southwark 023",131.2,792338.965528741,2.07686273158933e-05
"800","E02000830",0.137733406139673,0.715410800018255,0.500311343678672,0.422431436758084,1.77588698659468,1570,2104,3674,8.20903626577507,4,"Southwark 024",106.1,842171.352748568,4.11171783447744e-05
"801","E02000831",0.236937762493055,0.820796758064684,0.413799511566049,0.464592713876382,1.93612674600017,538,2075,2613,7.86825426552061,4,"Southwark 025",116.4,798689.658736818,2.81066035633305e-05
"802","E02000832",0.130805060132967,0.67487878962752,0.472949419647636,0.470323372902169,1.74895664231029,192,1744,1936,7.56837926783652,4,"Southwark 026",117.8,844593.105665939,1.94586421133225e-05
"803","E02000833",0.0862847903469093,0.626729252482617,0.420177251922348,0.372492836676218,1.50568413142809,179,1458,1637,7.40062057737113,4,"Southwark 027",93.9,824872.870782852,2.11346989907192e-05
"804","E02000834",0.113533268962903,0.847288317688345,0.39372413080089,0.29840360212853,1.65294931958067,323,2591,2914,7.97728198675515,4,"Southwark 028",75.8,1214945.88474751,3.1641962206242e-05
"805","E02000835",0.037522702259749,0.623641245420361,0.254983562143807,0.191158411788784,1.1073059216127,53,1445,1498,7.31188616407716,4,"Southwark 029",49.6,1458153.06878944,2.07122376584916e-05
"806","E02000836",0.175951532836123,0.936765410272864,0.332439503697921,0.434302087597217,1.87945853440412,315,2083,2398,7.78239033558746,4,"Southwark 030",109,753591.737962992,2.91935260058284e-05
"807","E02000837",0.058950069919978,0.810185122038818,0.264364830458215,0.144494474007368,1.27799449642438,369,1987,2356,7.76472054477148,4,"Southwark 031",38.2,2378226.0839694,2.59333597784854e-05
"808","E02000838",0.0917157923401891,0.743562009162987,0.362322984250056,0.339336880884159,1.53693766663739,91,2295,2386,7.77737360265786,4,"Southwark 032",85.8,1078097.85570733,2.57943726180706e-05
"809","E02000839",0.0355158071130435,0.449121998332868,0.244831050659721,0.107245190339746,0.836714046445378,394,1727,2121,7.65964295456468,4,"Southwark 033",29.1,2764847.10659461,2.63618909574775e-05
"810","E02000840",0.0554921085258484,0.378973956370176,0.368117502508082,0.232910356119525,1.03549392352363,88,1313,1401,7.24494154633701,4,"Sutton 001",59.8,1365128.61553877,1.71618215154318e-05
"811","E02000841",0.08667924434866,0.631801636852774,0.572640125686223,0.297175603765862,1.58829661065352,1645,1368,3013,8.0106915391303,4,"Sutton 002",75.5,1157947.68555129,3.44638063240415e-05
"812","E02000842",0.115529497097087,0.418069546449123,0.403291590144317,0.182153090462546,1.11904372415307,745,1169,1914,7.5569505720129,4,"Sutton 003",47.4,1620990.97728291,2.49105315213581e-05
"813","E02000843",0.110893304784262,0.405871251691626,0.410313054486072,0.22799836266885,1.15507597363081,631,1342,1973,7.58731050602262,4,"Sutton 004",58.6,1268572.45721474,2.65408111204347e-05
"814","E02000844",0.0920907927692277,0.608587484759272,0.564411694355362,0.30290626279165,1.56799623467551,166,1262,1428,7.26403014289953,4,"Sutton 005",76.9,1013622.01568773,1.8320015334969e-05
"815","E02000845",0.104636185965902,0.305293569810443,0.282717718013382,0.229226361031519,0.921873834821245,321,1297,1618,7.38894609761844,4,"Sutton 006",58.9,1498886.67977009,1.83271283917216e-05
"816","E02000846",0.0610401227685998,0.644999905120941,0.299043445955666,0.19934506753991,1.20442854138512,164,1027,1191,7.0825485693553,4,"Sutton 007",51.6,1364923.28999306,1.69103974692634e-05
"817","E02000847",0.0646072920445281,0.459306445603516,0.212830506067558,0.221858370855506,0.958602614571108,487,1263,1750,7.46737106691756,4,"Sutton 008",57.1,1544341.86298326,1.98453378258414e-05
"818","E02000848",0.110998525143902,0.61784133619713,0.328850720381283,0.268931641424478,1.32662222314679,478,1077,1555,7.34923082461333,4,"Sutton 009",68.6,1154511.68780611,1.96339618934822e-05
"819","E02000849",0.0930877392822577,0.607949689440554,0.386626810382735,0.244781006958657,1.3324452460642,193,1286,1479,7.2991214627108,4,"Sutton 010",62.7,1209043.0161843,1.95100723718302e-05
"820","E02000850",0.0385822707443773,0.667221990594815,0.170801535018635,0.0728612361850184,0.949467032542846,3214,1900,5114,8.53973715585113,4,"Sutton 011",20.7,4985019.36578563,4.95591134093183e-05
"821","E02000851",0.204662993698664,0.603749592669871,0.563942960784035,0.286942284076955,1.65929783122953,5122,1362,6484,8.77709288285557,2,"Sutton 012",73,1147297.06297569,7.74184129591042e-05
"822","E02000852",0.126156488988447,0.729982939398635,0.46721634137376,0.309046254604994,1.63240202436584,125,1249,1374,7.22548147278229,4,"Sutton 013",78.4,936728.832662655,1.8709267392e-05
"823","E02000853",0.0623231107292578,0.652630431992015,0.227772891357136,0.237413016782644,1.18013945086105,98,1027,1125,7.02553831463852,4,"Sutton 014",60.9,1238572.77313926,1.49146717936645e-05
"824","E02000854",0.100082540499038,0.687566216620811,0.306771262642594,0.166598444535407,1.26101846429785,543,932,1475,7.29641326877392,4,"Sutton 015",43.6,1632899.79305361,2.07179126197899e-05
"825","E02000855",0.090068723355049,0.635724899339998,0.285780782343579,0.159230454359394,1.17080485939802,598,907,1505,7.31654817718298,4,"Sutton 016",41.8,1869559.18954276,1.92584352987514e-05
"826","E02000856",0.149803182663411,0.700283751873368,0.326004720029497,0.255423659435121,1.4315153140014,1325,1383,2708,7.90396563403217,4,"Sutton 017",65.3,1242812.56105359,3.33679744838314e-05
"827","E02000857",0.100582741740768,0.53981878552912,0.412472697841248,0.305362259516987,1.35823648462812,570,1021,1591,7.37211802833779,4,"Sutton 018",77.5,1024009.28896427,2.0047701206723e-05
"828","E02000858",0.0770401197608574,0.467476018663667,0.293888027601596,0.193614408514122,1.03201857454024,361,1025,1386,7.23417717974985,4,"Sutton 019",50.2,1540022.72088112,1.79280223457945e-05
"829","E02000859",0.053497331689867,0.52280390933767,0.218761719242524,0.183381088825215,0.978444049095276,374,1335,1709,7.44366368311559,4,"Sutton 020",47.7,1709274.97263481,2.09609880310587e-05
"830","E02000860",0.089313192309416,0.437402695730953,0.495107373698788,0.342202210397053,1.36402547213621,809,1239,2048,7.6246189861594,4,"Sutton 021",86.5,873161.852196047,2.71155920503027e-05
"831","E02000861",0.0403943165910573,0.511885514851633,0.163848904524803,0.108063855914859,0.824192591882353,688,838,1526,7.3304052118444,4,"Sutton 022",29.3,2565780.74206823,2.02986601344651e-05
"832","E02000863",0.00806662247588294,0.476303300375722,0.0909949362996569,0.0278346295538273,0.603199488705089,172,694,866,6.76388490856244,4,"Sutton 024",9.7,6561009.10110115,1.36074114727992e-05
"833","E02000864",0.129872908768372,0.382318718382129,0.714250748408929,0.257470323372902,1.48391269893233,417,1322,1739,7.46106551435428,4,"Tower Hamlets 001",65.8,1257171.5176799,2.10222480042701e-05
"834","E02000865",0.311891847232249,0.52068612462014,0.43148119711018,0.610724519033975,1.87478368799654,492,1050,1542,7.34083555412327,4,"Tower Hamlets 002",152.1,459445.536531095,2.20658734388594e-05
"835","E02000866",0.113704408050088,0.683710367064929,0.841271168362621,0.336880884158821,1.97556682763646,171,2073,2244,7.71601526664259,4,"Tower Hamlets 003",85.2,1134576.65543607,2.32139697594e-05
"836","E02000867",0.187210135480359,0.507072625390068,0.648936713578837,0.481784690953745,1.82500416540301,895,2743,3638,8.19918935907807,4,"Tower Hamlets 004",120.6,815812.398268742,3.69764391216486e-05
"837","E02000868",0.373229668596179,0.38786395517391,0.634306335235856,0.743757674989767,2.13915763399571,328,842,1170,7.0647590277918,4,"Tower Hamlets 005",184.6,356615.9308175,1.7772700603938e-05
"838","E02000869",0.396248810754551,0.483166835494842,0.762255593946695,0.712648383135489,2.35431962333158,153,665,818,6.70686233660275,4,"Tower Hamlets 006",177,319462.856735509,1.44663732547158e-05
"839","E02000870",0.266658115803095,0.577283049542181,0.643513507222177,0.659435120753172,2.14688979332063,286,1037,1323,7.18765716411496,4,"Tower Hamlets 007",164,395469.335667603,2.03987324506803e-05
"840","E02000871",0.171257740072649,0.286705795905035,0.660996986694955,0.513712648383136,1.63267317105577,378,1536,1914,7.5569505720129,4,"Tower Hamlets 008",128.4,668919.241190061,2.22845167819584e-05
"841","E02000872",0.379989849194527,0.227935511213577,0.643717496792067,0.660663119115841,1.91230597631601,357,991,1348,7.20637729147225,4,"Tower Hamlets 009",164.3,458647.171270913,1.7888486989777e-05
"842","E02000873",0.198826382196763,0.211741342566434,0.741059700864251,0.694637740483013,1.84626516611046,986,1142,2128,7.66293785046154,4,"Tower Hamlets 010",172.6,503243.147124425,2.44992597695443e-05
"843","E02000874",0.290032261975673,0.474215645215086,0.643545684164612,0.839132214490381,2.24692580584575,157,928,1085,6.98933526597456,4,"Tower Hamlets 011",207.9,344286.256033074,1.51584767832088e-05
"844","E02000875",0.155358212394853,0.39589319607271,0.566742188954803,0.566925910765452,1.68491950818782,457,1628,2085,7.6425241342329,4,"Tower Hamlets 012",141.4,666997.45330067,2.21071355501755e-05
"845","E02000876",0.329557876733707,0.50354003470283,0.646260308503604,0.52312730249693,2.00248552243707,819,935,1754,7.46965417293213,4,"Tower Hamlets 013",130.7,538628.994023114,2.49151940492839e-05
"846","E02000877",0.162290672928009,0.279258378402836,0.629474843230028,0.484650020466639,1.55567391502751,507,1585,2092,7.64587582518481,4,"Tower Hamlets 014",121.3,806282.69871065,2.13901356407238e-05
"847","E02000878",0.526310838007828,0.34437816859111,0.615766961559587,0.64756446991404,2.13402043807256,6993,1262,8255,9.01857435635423,2,"Tower Hamlets 015",161.1,636625.991440991,8.04891185994962e-05
"848","E02000879",0.204014299776544,0.493999023894459,0.706108585385211,0.692181743757675,2.09630365281389,209,1021,1230,7.11476944836646,4,"Tower Hamlets 016",172,442486.518315639,1.61613122540301e-05
"849","E02000880",0.297588196201401,0.538985455937464,0.722255507225502,0.623004502660663,2.18183366202503,866,701,1567,7.35691824235602,4,"Tower Hamlets 017",155.1,371543.925555397,2.71923682697621e-05
"850","E02000881",0.121278075511294,0.46930100661981,0.516143728882736,0.389275480966025,1.49599829197987,106,836,942,6.84800527457636,4,"Tower Hamlets 018",98,704858.41453664,1.36371286767969e-05
"851","E02000882",0.168068700844726,0.319452948441402,0.559288069456072,0.60130986492018,1.64811958366238,331,1166,1497,7.31121838441963,4,"Tower Hamlets 019",149.8,574023.283380888,1.74092667003296e-05
"852","E02000883",0.24761717246976,0.356834424146173,0.736422207312571,0.67621776504298,2.01709156897148,288,1010,1298,7.16857989726403,4,"Tower Hamlets 020",168.1,470320.920383211,1.64177138512618e-05
"853","E02000884",0.477055911327706,0.355609984047802,0.591509376738986,0.670077773229636,2.09425304534413,3329,1433,4762,8.46842302704681,4,"Tower Hamlets 021",166.6,545133.539321005,5.24338190766094e-05
"854","E02000885",0.342007372877448,0.423205849349826,0.580733882297194,0.823577568563242,2.16952467308771,378,719,1097,7.00033446027523,4,"Tower Hamlets 022",204.1,334912.670335768,1.60484112504537e-05
"855","E02000886",0.225824384923106,0.212476803690373,0.829317288750432,0.600900532132624,1.86851900949653,157,1735,1892,7.54538974961182,4,"Tower Hamlets 023",149.7,490899.412106181,2.57458254028394e-05
"856","E02000887",0.147693701267773,0.345020140587889,0.63062053483729,0.596397871469505,1.71973224816246,488,1285,1773,7.48042830607421,4,"Tower Hamlets 024",148.6,578209.728514042,2.06350027776827e-05
"857","E02000888",0.245440441361346,0.280472497304365,0.927548783688354,0.626279164961113,2.07974088731518,318,1726,2044,7.6226639513236,4,"Tower Hamlets 025",155.9,531892.048737904,2.46496795744666e-05
"858","E02000889",0.225244555207785,0.223019593744746,0.681598126450279,0.455178059762587,1.5850403351654,1035,1184,2219,7.70481192293259,4,"Tower Hamlets 026",114.1,578585.650871275,3.36127464126534e-05
"859","E02000890",0.245817476240273,0.428301768848507,0.899693397090047,0.40974212034384,1.98355476252267,667,1530,2197,7.69484807238461,4,"Tower Hamlets 027",103,557641.333276793,3.82505668330564e-05
"860","E02000891",0.143221000744239,0.120184629611718,0.729011713234929,0.328284895620139,1.32070223921103,4302,3092,7394,8.90842413949658,2,"Tower Hamlets 028",83.1,1522646.5660516,5.84358431986447e-05
"861","E02000893",0.104766929069128,0.228934294014961,0.657946698733999,0.374539500613999,1.36618742243209,149,1428,1577,7.36327958696304,4,"Tower Hamlets 030",94.4,710675.991643779,2.35065046111052e-05
"862","E02000894",0.127915836457111,0.2024895136989,0.59581084831081,0.745395006139992,1.67161120460681,103,3065,3168,8.06085575293432,4,"Tower Hamlets 031",185,537972.370171763,3.18312338584543e-05
"863","E02000895",0.0428087693800912,0.571938371104502,0.24603806207682,0.137126483831355,0.997911686392769,186,789,975,6.88243747099785,4,"Waltham Forest 001",36.4,2200219.08765623,1.21741123127186e-05
"864","E02000896",0.0634472134845301,0.640825668589874,0.222238868063256,0.116250511665984,1.04276226180364,646,1146,1792,7.49108759353488,4,"Waltham Forest 002",31.3,2811111.72519823,2.03664605902837e-05
"865","E02000897",0.0412736710642024,0.50233278690401,0.284363909540567,0.163733115022513,0.991703482531293,125,957,1082,6.98656645940643,4,"Waltham Forest 003",42.9,1872847.12579513,1.34669001404679e-05
"866","E02000898",0.0553949173827258,0.577015502669829,0.317285152241515,0.195251739664347,1.14494731195842,180,1112,1292,7.16394668434255,4,"Waltham Forest 004",50.6,1530966.52809943,1.66780895397122e-05
"867","E02000899",0.130445823372769,0.680193461618856,0.445417846009522,0.257470323372902,1.51352745437405,395,1138,1533,7.33498187887181,4,"Waltham Forest 005",65.8,1193582.7374372,1.95192772228338e-05
"868","E02000900",0.0807669410327112,0.644254499512471,0.413528038483067,0.201391731477691,1.33994121050594,512,1069,1581,7.36581283720947,4,"Waltham Forest 006",52.1,1543270.91165382,1.96630994689448e-05
"869","E02000901",0.0914976830234421,0.699541323142208,0.326031907223469,0.211215718379042,1.32828663176816,689,1685,2374,7.77233157516961,4,"Waltham Forest 007",54.5,1722652.53843373,2.52863720661441e-05
"870","E02000902",0.0663991876062594,0.709558026993689,0.376225451543889,0.265247646336472,1.41743031248031,89,1355,1444,7.27517231945277,4,"Waltham Forest 008",67.7,1221015.94000272,1.74685634218288e-05
"871","E02000903",0.0486220377274853,0.694848369147894,0.298304763788768,0.176422431436758,1.21819760210091,193,1269,1462,7.28756064030972,4,"Waltham Forest 009",46,1972790.47812185,1.61104836261731e-05
"872","E02000904",0.0719034487697039,0.769152235382858,0.451516597531033,0.218993041342612,1.51156532302621,634,1307,1941,7.57095858316901,4,"Waltham Forest 010",56.4,1458285.96353109,2.35995507586792e-05
"873","E02000905",0.124374885786665,0.769122962234564,0.383240493540686,0.362259516987311,1.63899785854923,945,1598,2543,7.84109976542212,4,"Waltham Forest 011",91.4,1054650.70609417,2.63810159618031e-05
"874","E02000906",0.154855391348431,0.8283827472722,0.511108194521928,0.600491199345068,2.09483753248763,131,1465,1596,7.37525577800975,4,"Waltham Forest 012",149.6,616734.095380597,1.72982964259132e-05
"875","E02000907",0.153547734707018,0.538589127894583,0.515790914289232,0.446172738436349,1.65410051532718,555,1377,1932,7.56631101477246,4,"Waltham Forest 013",111.9,892459.710628767,1.93458767314368e-05
"876","E02000908",0.0566396037359141,0.758344143491954,0.24366692972515,0.17069177241097,1.22934244936399,1035,2091,3126,8.04750951098142,4,"Waltham Forest 014",44.6,2359315.13370987,2.97076406187601e-05
"877","E02000909",0.0896354760674032,0.773911080742829,0.394741334649151,0.24232501023332,1.5006129016927,435,1637,2072,7.63626960337937,4,"Waltham Forest 015",62.1,1393989.34279631,2.39352901978185e-05
"878","E02000910",0.185754336672772,0.890538889809262,0.43913305575434,0.541956610724519,2.05738289296089,761,1892,2653,7.88344635413774,4,"Waltham Forest 016",135.3,793493.897730592,2.47113153069493e-05
"879","E02000911",0.228865905650296,0.838943531935833,0.524302006035188,0.48792468276709,2.08003612638841,1361,1836,3197,8.06996814905984,4,"Waltham Forest 017",122.1,889915.239760909,2.94224157690465e-05
"880","E02000912",0.0336678734198518,0.765305309146207,0.255569549196853,0.139582480556693,1.1941252123196,90,1539,1629,7.39572160860205,4,"Waltham Forest 018",37,2498861.94744661,1.76188312731781e-05
"881","E02000913",0.105857462389352,0.89946197539562,0.343425658761299,0.325419566107245,1.67416466265352,2209,1374,3583,8.18395571730495,4,"Waltham Forest 019",82.4,1055069.41487435,4.12134112653776e-05
"882","E02000914",0.26198439833972,0.727361956391063,0.588678161198435,0.607859189521081,2.1858837054503,696,1558,2254,7.72046169459972,4,"Waltham Forest 020",151.4,698994.904980877,2.12987456089559e-05
"883","E02000915",0.0592662407005966,0.89981018270052,0.412936899894512,0.225133033155956,1.59714635645158,336,1387,1723,7.45182223652793,4,"Waltham Forest 021",57.9,1494677.6030199,1.99094465184533e-05
"884","E02000916",0.0931959517809445,0.763345110687144,0.409797613606401,0.162914449447401,1.42925312552189,1441,1661,3102,8.03980234373648,4,"Waltham Forest 022",42.7,2226293.7428786,3.26310803575666e-05
"885","E02000917",0.160289161655933,0.907868475286846,0.31567984684369,0.541137945149406,1.92497542893588,147,1615,1762,7.47420480649612,4,"Waltham Forest 023",135.1,681958.466609849,1.91246118469464e-05
"886","E02000918",0.203492909212837,0.764325307964069,0.591385659458915,0.436758084322554,1.99596196095837,874,1339,2213,7.70210434005105,4,"Waltham Forest 024",109.6,836309.049501579,2.41437132020152e-05
"887","E02000919",0.189349765902236,0.953227316205991,0.498812546854085,0.659435120753172,2.30082474971548,63,1695,1758,7.47193207824512,4,"Waltham Forest 025",164,558322.179683099,1.91995098622202e-05
"888","E02000920",0.097720420463316,0.68703315575556,0.593354651263449,0.21039705280393,1.58850528028625,1272,1771,3043,8.02059914989697,4,"Waltham Forest 026",54.3,1740041.64315362,3.22064221130987e-05
"889","E02000921",0.141733635607244,0.535387802114698,0.625147006324654,0.524355300859599,1.8266237449062,272,1763,2035,7.6182510978767,4,"Waltham Forest 027",131,847524.132492369,1.83290959507611e-05
"890","E02000922",0.184575741906082,0.945980803737171,0.419410686216588,0.647973802701596,2.19794103456144,153,1954,2107,7.65302041380419,4,"Waltham Forest 028",161.2,648256.332276846,2.01628876606108e-05
"891","E02000923",0.11869146525808,0.470850192668962,0.634171300423311,0.273843634875154,1.49755659322551,593,1975,2568,7.85088266480985,4,"Wandsworth 001",69.8,1072799.15340313,3.42942393539843e-05
"892","E02000924",0.120532068431317,0.255173379294259,0.410357325225246,0.213262382316824,0.999325155267646,4496,3065,7561,8.93075873555827,2,"Wandsworth 002",55,2026115.79690563,6.78503802609315e-05
"893","E02000925",0.239498283808104,0.54433717920548,0.557443830113611,0.715104379860827,2.05638367298802,101,1522,1623,7.39203156751459,4,"Wandsworth 003",177.6,441661.738358263,2.06912048743073e-05
"894","E02000926",0.333697853646196,0.295951046897377,0.598773837216273,0.568972574703234,1.79739531246308,842,2535,3377,8.12474302038557,4,"Wandsworth 004",141.9,630069.343803591,3.7771159391341e-05
"895","E02000927",0.286742421859331,0.694987298887846,0.564721773362935,0.605812525583299,2.15226401969341,128,1895,2023,7.61233683716775,4,"Wandsworth 005",150.9,449645.636778506,2.9815099256762e-05
"896","E02000928",0.142262041253285,0.782924372454481,0.430833486916195,0.356528857961523,1.71254875858548,298,2064,2362,7.76726399675731,4,"Wandsworth 006",90,944048.621500721,2.77998864112789e-05
"897","E02000929",0.163309630977733,0.423932799447444,0.766769158280149,0.727384363487515,2.08139595219284,35,1354,1389,7.23633934275434,4,"Wandsworth 007",180.6,402991.904394465,1.90848248226941e-05
"898","E02000930",0.248107956909685,0.690538452133444,0.535029059789975,0.47687269750307,1.95054816633617,1399,3412,4811,8.47866024169945,4,"Wandsworth 008",119.4,809227.731719751,4.97920804600681e-05
